                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.44555,                0.27961,                0.92045,                0.98691,                0.95156,                 0.9767,                 0.8807,                0.54436,                0.31995,                0.93192,             0.00062506,             0.00062506,             0.00062506
                    104,                 0.4656,                0.28633,                0.92752,                0.98344,                0.94259,                0.97008,                0.87256,                0.53251,                  0.315,                0.92183,             0.00061887,             0.00061887,             0.00061887
                    105,                0.46462,                0.29365,                0.92783,                0.98616,                0.95545,                0.97148,                0.87094,                 0.5385,                0.30384,                0.91957,             0.00061269,             0.00061269,             0.00061269
                    106,                0.46757,                0.29112,                0.92351,                0.98518,                0.95288,                0.97043,                 0.8681,                0.54022,                0.31664,                0.93214,              0.0006065,              0.0006065,              0.0006065
                    107,                0.46607,                0.29313,                 0.9232,                0.99046,                0.96502,                0.97642,                 0.8807,                0.52375,                0.31239,                0.91179,             0.00060031,             0.00060031,             0.00060031
                    108,                0.47408,                0.29669,                0.92672,                0.98646,                0.96307,                0.97824,                0.87415,                0.53332,                0.30389,                0.92585,             0.00059413,             0.00059413,             0.00059413
                    109,                0.46534,                  0.286,                0.92573,                0.98885,                0.96569,                0.97761,                0.88214,                0.51916,                0.29883,                0.91571,             0.00058794,             0.00058794,             0.00058794
                    110,                 0.4562,                0.28729,                0.92387,                0.97681,                0.95906,                0.97593,                0.88018,                0.53483,                0.31173,                0.92084,             0.00058175,             0.00058175,             0.00058175
                    111,                0.45566,                0.28376,                0.91854,                0.99082,                0.96719,                0.98017,                 0.8822,                0.53188,                0.30151,                 0.9167,             0.00057556,             0.00057556,             0.00057556
                    112,                0.45219,                0.28443,                0.91947,                0.98938,                0.96505,                0.97851,                0.87358,                0.55378,                 0.3133,                0.93092,             0.00056938,             0.00056938,             0.00056938
                    113,                0.44948,                0.28138,                0.91753,                0.98911,                 0.9645,                0.97812,                0.87934,                0.52959,                0.31187,                0.91249,             0.00056319,             0.00056319,             0.00056319
                    114,                0.45083,                0.27774,                0.91544,                 0.9818,                0.95495,                 0.9722,                0.87302,                0.54611,                0.31859,                0.92311,               0.000557,               0.000557,               0.000557
